,Ind_ID,Gender,Car_Owner,Property_Owner,Children,Annual_Income,Type_Income,Education,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,Email_ID,Type_Occupation,Family_Members,Label
1382,5139658,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,-23483.0,365243,1,0,0,0,Laborers,2,0
1384,5139729,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20463.0,-2319,1,0,0,0,Cleaning staff,2,0
1385,5139757,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-23711.0,-7494,1,0,0,0,Laborers,2,0
1387,5139823,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-15997.0,-7341,1,1,1,0,Laborers,2,0
1388,5139846,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-10482.0,-2654,1,0,0,0,Laborers,2,0
1389,5139859,M,Y,Y,0,189000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20011.0,365243,1,0,0,0,Laborers,1,0
1390,5139892,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-18484.0,-6033,1,0,1,0,Medicine staff,2,0
1391,5139951,F,Y,Y,0,121500.0,State servant,Secondary / secondary special,Married,House / apartment,-19988.0,-3231,1,1,0,0,Laborers,2,0
1392,5140019,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348.0,-1436,1,0,0,0,Private service staff,2,0
1393,5140074,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15124.0,-431,1,0,0,0,Core staff,2,0
1394,5142118,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,-18093.0,-2493,1,0,0,0,Managers,3,0
1395,5142136,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-17001.0,-5004,1,0,0,0,Medicine staff,4,0
1396,5142153,M,Y,Y,0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15960.0,-3574,1,0,0,0,High skill tech staff,1,0
1397,5142163,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11524.0,-2554,1,0,0,0,Sales staff,3,0
1398,5142183,M,Y,Y,2,191399.3262295082,Commercial associate,Higher education,Married,House / apartment,-17841.0,-4305,1,1,1,0,Managers,4,1
1399,5142184,M,Y,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,-17841.0,-4305,1,1,1,0,Managers,4,1
1401,5142239,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,-16421.0,-8230,1,0,0,0,Managers,2,0
1402,5142248,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-19826.0,-2340,1,0,0,0,Private service staff,2,0
1403,5142290,F,N,Y,1,162000.0,State servant,Higher education,Civil marriage,House / apartment,-15027.0,-88,1,0,0,0,Accountants,3,0
1404,5142361,M,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-16204.0,-925,1,1,1,0,Drivers,3,1
1406,5142448,M,Y,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,-16040.342070773264,-1444,1,0,0,0,Managers,2,0
1407,5142456,F,N,N,0,67500.0,Commercial associate,Higher education,Separated,House / apartment,-18952.0,-499,1,0,1,0,Core staff,1,1
1408,5142458,F,N,Y,0,67500.0,Commercial associate,Higher education,Separated,House / apartment,-18952.0,-499,1,0,1,0,Core staff,1,1
1410,5142482,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,-12312.0,-1199,1,0,0,0,Core staff,4,0
1411,5142496,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-15481.0,-2874,1,0,0,0,Private service staff,3,0
1412,5142529,M,N,Y,0,225000.0,State servant,Higher education,Married,House / apartment,-9006.0,-164,1,0,0,0,Laborers,2,0
1413,5142547,F,Y,Y,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-16040.342070773264,-1138,1,0,0,0,Private service staff,1,0
1414,5142579,F,Y,Y,1,234000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20668.0,-2844,1,0,0,0,Laborers,2,0
1415,5142584,M,Y,Y,0,301500.0,Working,Secondary / secondary special,Married,Rented apartment,-9009.0,-864,1,0,0,0,Laborers,2,0
1416,5142595,M,Y,Y,0,418500.0,Working,Higher education,Married,House / apartment,-19038.0,-73,1,0,1,0,Laborers,2,0
1417,5142599,F,N,Y,2,76500.0,State servant,Higher education,Married,House / apartment,-14595.0,-2143,1,0,0,0,Laborers,4,0
1418,5142649,M,Y,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17575.0,-2234,1,0,1,0,Laborers,2,0
1419,5142691,M,Y,N,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-14038.0,-6558,1,1,1,0,Core staff,4,0
1420,5142698,F,Y,N,0,95850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18931.0,-6678,1,1,0,0,Laborers,2,0
1421,5142733,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,-11112.0,-469,1,1,1,0,Managers,3,0
1422,5142752,F,N,N,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17876.0,-377,1,1,1,0,Private service staff,1,0
1423,5142763,F,N,N,0,117000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-10021.0,-530,1,0,0,0,Sales staff,1,0
1424,5142781,M,Y,N,2,157500.0,Working,Secondary / secondary special,Separated,With parents,-13979.0,-1626,1,0,0,0,Laborers,3,0
1425,5142812,M,Y,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-11648.0,-4275,1,1,1,0,Core staff,2,0
1426,5142815,M,Y,N,0,126000.0,Commercial associate,Incomplete higher,Married,House / apartment,-10359.0,-2906,1,0,1,0,Laborers,2,0
1427,5142849,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14080.0,-1869,1,0,1,0,Laborers,2,0
1429,5142899,F,N,N,0,112500.0,Commercial associate,Higher education,Single / not married,With parents,-9052.0,-227,1,0,0,0,Laborers,1,0
1430,5142920,F,N,N,1,292500.0,Working,Incomplete higher,Married,House / apartment,-12454.0,-4030,1,1,1,0,Sales staff,3,0
1431,5142930,F,Y,N,0,56250.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21342.0,365243,1,0,0,0,Laborers,2,0
1432,5142953,M,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-8274.0,-742,1,1,1,0,Laborers,2,0
1433,5142972,M,N,N,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10656.0,-926,1,1,1,0,Laborers,3,0
1434,5142988,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,-10567.0,-1504,1,1,0,0,Core staff,3,0
1435,5143009,M,Y,N,1,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18692.0,365243,1,0,1,0,Laborers,3,0
1436,5143016,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,-14542.0,-3179,1,0,0,0,Laborers,2,0
1437,5143019,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,-11768.0,-622,1,1,1,0,Laborers,2,0
1439,5143046,M,Y,N,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,-16030.0,-2540,1,1,0,0,Drivers,4,0
1440,5143079,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13926.0,-500,1,0,0,0,Sales staff,2,0
1441,5143164,F,N,N,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13791.0,-1353,1,1,0,0,Accountants,4,0
1442,5143175,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17473.0,-2631,1,0,0,0,Managers,1,0
1443,5143219,F,N,Y,0,67500.0,Pensioner,Lower secondary,Single / not married,House / apartment,-22145.0,365243,1,0,0,0,Laborers,1,0
1444,5143231,F,Y,Y,1,1575000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10142.0,-2479,1,0,0,0,Managers,2,0
1446,5143314,M,N,Y,0,114750.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21268.0,365243,1,0,0,0,Laborers,1,0
1447,5143319,F,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20838.0,365243,1,0,0,0,Laborers,2,0
1448,5143342,M,N,N,1,216000.0,Working,Secondary / secondary special,Married,Municipal apartment,-12946.0,-2418,1,0,0,1,Laborers,3,1
1449,5143353,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10578.0,-1384,1,1,0,0,Sales staff,2,0
1450,5143360,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-22811.0,-2234,1,1,1,0,High skill tech staff,2,0
1452,5143374,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24001.0,365243,1,0,0,0,Laborers,2,0
1453,5143402,M,Y,Y,0,144000.0,Commercial associate,Higher education,Married,House / apartment,-19270.0,-2356,1,0,1,0,Managers,2,0
1454,5143427,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23431.0,365243,1,0,0,0,Laborers,1,0
1455,5143453,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11912.0,-1749,1,0,0,0,High skill tech staff,2,0
1457,5143465,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23262.0,365243,1,0,1,0,Laborers,1,0
1458,5143515,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23280.0,365243,1,0,0,0,Laborers,1,0
1460,5143560,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,With parents,-10954.0,-745,1,0,0,0,Drivers,4,0
1461,5143573,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,-9124.0,-960,1,1,0,0,Drivers,2,0
1462,5143596,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11639.0,-3333,1,1,0,0,Waiters/barmen staff,2,0
1463,5143620,F,N,Y,0,191399.3262295082,Pensioner,Secondary / secondary special,Married,House / apartment,-23208.0,365243,1,0,1,0,Laborers,2,0
1464,5145690,F,N,Y,0,306000.0,Pensioner,Higher education,Married,House / apartment,-21590.0,365243,1,0,0,0,Laborers,2,1
1465,5145694,M,Y,Y,0,225000.0,Working,Higher education,Single / not married,With parents,-9444.0,-663,1,1,1,0,Laborers,1,0
1466,5145817,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22011.0,365243,1,0,0,0,Laborers,2,1
1467,5145869,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20978.0,365243,1,0,1,0,Laborers,1,0
1468,5145920,M,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-15131.0,-1466,1,0,0,1,Laborers,3,0
1469,5145964,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-15436.0,-3476,1,0,0,0,Sales staff,4,0
1471,5145968,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23018.0,365243,1,0,0,0,Laborers,1,0
1473,5145978,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,-19538.0,-5880,1,0,0,0,Secretaries,1,0
1474,5146002,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10177.0,-189,1,0,0,1,Managers,1,0
1475,5146005,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10177.0,-189,1,0,0,1,Managers,1,1
1476,5146024,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-11089.0,-3902,1,0,1,0,Core staff,2,0
1477,5146034,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17111.0,-4146,1,0,0,0,Cooking staff,1,0
1478,5146045,F,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18577.0,-2441,1,0,0,0,Accountants,1,0
1479,5146079,F,N,Y,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,-12723.0,-1132,1,1,1,0,Sales staff,3,1
1480,5146086,M,N,N,0,148500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-14122.0,-1193,1,0,0,1,Laborers,1,0
1481,5146114,F,N,Y,0,157500.0,State servant,Higher education,Separated,House / apartment,-20763.0,-11389,1,0,1,0,Laborers,1,0
1482,5146123,F,N,N,0,54000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20132.0,365243,1,0,0,0,Laborers,1,0
1483,5146167,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20296.0,-1770,1,0,0,0,Security staff,2,1
1484,5146296,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-18029.0,-3902,1,1,0,0,Security staff,2,0
1485,5146318,F,N,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-14760.0,-1315,1,0,0,0,Laborers,1,0
1486,5146401,F,N,Y,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-19682.0,-2104,1,1,0,0,Cleaning staff,1,0
1487,5146410,M,N,Y,0,211500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10072.0,-1101,1,1,1,0,Core staff,1,0
1488,5146429,M,Y,N,0,261000.0,Commercial associate,Incomplete higher,Civil marriage,With parents,-8897.0,-674,1,0,0,0,Sales staff,2,0
1489,5146444,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-14394.0,-919,1,0,1,0,Managers,1,1
1490,5146447,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-14394.0,-919,1,0,1,0,Managers,1,0
1491,5146456,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15407.0,-1801,1,0,0,0,Waiters/barmen staff,2,0
1492,5146463,M,Y,N,0,360000.0,State servant,Higher education,Married,House / apartment,-9983.0,-1923,1,0,0,0,Laborers,2,0
1494,5146472,F,Y,Y,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14133.0,-3810,1,0,0,0,Sales staff,2,0
1495,5146534,F,Y,N,1,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-15151.0,-1162,1,0,0,0,Core staff,3,0
1496,5146558,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15031.0,-1436,1,0,0,0,Laborers,4,0
1497,5148525,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23365.0,365243,1,0,0,0,Laborers,2,0
1499,5148535,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10473.0,-1721,1,0,1,0,Laborers,3,0
1500,5148573,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20848.0,365243,1,0,0,0,Laborers,2,0
1501,5148669,M,Y,Y,1,810000.0,Commercial associate,Incomplete higher,Civil marriage,Office apartment,-17922.0,-3455,1,0,0,0,Security staff,3,0
1502,5148732,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,-13355.0,-625,1,0,0,0,Sales staff,2,0
1503,5148748,F,Y,Y,1,135000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-11469.0,-686,1,0,1,0,Laborers,3,0
1504,5148792,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-17450.0,-5495,1,0,0,0,Managers,1,0
1505,5148812,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22416.0,365243,1,0,0,0,Laborers,2,0
1506,5148872,F,N,Y,0,135000.0,State servant,Incomplete higher,Married,House / apartment,-15371.0,-3332,1,0,0,0,Core staff,2,0
1507,5148897,M,N,Y,0,90900.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22233.0,365243,1,0,1,0,Laborers,2,0
1508,5148915,M,Y,N,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14636.0,-3850,1,0,0,0,Laborers,4,0
1509,5148932,M,Y,N,0,108000.0,Working,Secondary / secondary special,Married,Office apartment,-17209.0,-1081,1,0,0,0,Security staff,2,1
1511,5148972,M,Y,Y,0,495000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-14358.0,-5373,1,0,0,0,Cooking staff,1,0
1512,5148981,F,Y,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,-18095.0,-10364,1,0,0,0,High skill tech staff,2,0
1513,5149027,F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22795.0,365243,1,0,0,0,Laborers,2,0
1514,5149034,F,N,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-17483.0,-1203,1,0,0,0,Core staff,2,0
1515,5149039,F,N,Y,2,270000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11008.0,-3697,1,0,0,0,Laborers,4,0
1516,5149040,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-19750.0,-3608,1,0,0,0,Laborers,2,0
1517,5149106,M,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12488.0,-3608,1,0,0,0,Security staff,4,0
1518,5149150,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-10952.0,-3577,1,1,0,0,Laborers,2,0
1519,5149188,M,Y,N,1,450000.0,Working,Higher education,Married,House / apartment,-9847.0,-502,1,0,1,1,Core staff,3,1
1521,5149192,F,Y,N,1,450000.0,Working,Higher education,Married,House / apartment,-9847.0,-502,1,0,1,1,Core staff,3,1
1522,5149296,F,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-14462.0,-1871,1,0,1,1,Laborers,2,0
1523,5149319,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,-18838.0,-5981,1,0,0,0,Managers,2,0
1525,5149353,M,Y,Y,0,191399.3262295082,Commercial associate,Higher education,Married,House / apartment,-12208.0,-3273,1,0,0,0,Accountants,2,0
1526,5149368,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21369.0,365243,1,0,1,0,Laborers,2,0
1527,5149402,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,-13689.0,-1172,1,0,0,0,Sales staff,3,0
1528,5149413,F,N,Y,2,315000.0,Commercial associate,Higher education,Married,House / apartment,-10937.0,-168,1,0,1,0,Managers,4,0
1529,5149433,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-19584.0,-2633,1,0,0,0,Laborers,1,0
1530,5149484,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-11278.0,-2481,1,0,0,0,Laborers,3,0
1531,5149592,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-12289.0,-1812,1,0,1,0,Core staff,2,0
1532,5149647,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22576.0,365243,1,0,0,0,Laborers,1,0
1533,5149660,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11920.0,-2967,1,0,0,0,Realty agents,3,0
1534,5149744,F,N,Y,1,105750.0,Working,Secondary / secondary special,Married,With parents,-12753.0,-1386,1,0,0,0,Cleaning staff,3,0
1535,5149799,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,-10418.0,-2024,1,1,1,0,Laborers,2,0
1536,5149805,F,N,Y,0,135000.0,State servant,Incomplete higher,Single / not married,With parents,-9873.0,-2086,1,0,1,1,Laborers,1,0
